id_documento,titulo,fuente,seccion,tipo_archivo,ruta_local,url_origen,num_caracteres,estado_extraccion,texto_embedding_muestra,modelo_embedding,dimension_embedding,embedding_preview,embedding
doc_0001,Distribución en planta (19) Manuales emprenemjunts para emprendedores y pymes,CEEI Valencia,Ficha_HTML,txt,data/raw/ceei_valencia/txt/1018_distribución_en_planta_19_manuales_emprenemjunts_para_emprendedores_y_pymes.txt,https://ceeivalencia.emprenemjunts.es/?op=13&n=1018,1757,OK,Distribución en planta (19) Manuales emprenemjunts para emprendedores y pymes | CEEI Valencia | Ficha_HTML | txt | https://ceeivalencia.emprenemjunts.es/?op=13&n=1018 | Distribución en planta (19) Manuales emprenemjunts para emprendedores y pymes CEEI Valencia Ficha_HTML txt https://ceeivalencia.emprenemjunts.es/?op=13&n=1018 TITULO: Distribución en planta (19) Manuales emprenemjunts para emprendedores y pymes URL_PAGINA: https://ceeivalencia.emprenemjunts.es/?op=13&n=1018 URL_DESCARGA_ORIGINAL:,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,384,"[-0.0137, -0.0202, 0.0112, 0.0102, 0.0901, 0.0001, 0.002, 0.0344]","[-0.0137331, -0.02023529, 0.01115404, 0.01016503, 0.09010664, 0.00012849, 0.00204558, 0.0344106, 0.01787593, 0.05909917, 0.05575189, -0.0053826, -0.0614417, 0.0287199, -0.04640681, 0.02373453, -0.06929154, -0.00956458, -0.0529018, 0.02037543, 0.01829486, -0.05573585, 0.00814322, -0.03038231, -0.03643835, -0.00205578, -0.00671178, 0.01282966, -0.04905605, -0.04792455, 0.02025878, 0.12257536, 0.03514512, 0.09014588, -0.00608259, -0.0108812, -0.04367451, 0.02436261, 0.05265767, 0.01180106, -0.01194829, 0.01641255, -0.01014262, 0.01726869, -0.04099803, -0.09916107, -0.02454069, -0.00350636, -0.07945469, -0.05770488, -0.04157332, -0.01899738, -0.01720677, -0.1413331, 0.00064838, -0.02210575, 0.03346667, 0.02606439, 0.06358309, 0.04610046, 0.05682652, 0.00507085, -0.05667157, 0.02372362, 0.00577409, -0.01038182, -0.02946887, 0.07916109, 0.00484999, -0.00035251, 0.04373576, -0.01700894, -0.12204678, 0.02275586, -0.03867567, -0.0394237, 0.02152564, 0.01861383, 0.00620813, -0.06759933, -0.00573809, -0.06143157, -0.10716221, 0.00048407, -0.06429148, -0.00196449, -0.00183214, 0.00012671, 0.05637213, 0.01408148, 0.04940729, -0.0002653, 0.00402235, -0.0300557, -0.00022656, 0.07796117, -0.00392307, -0.1033981, 0.04024267, 0.02065816, -0.02221849, 0.04865858, 0.05946176, -0.02817328, -0.11843004, 0.0633942, -0.01972238, -0.03391506, 0.04717617, 0.00720352, -0.04216419, -0.03013504, -0.02715272, -0.11461185, 0.00126804, -0.01535725, 0.01777104, -0.04762546, 0.02719287, 0.11260011, 0.00725781, 0.01360342, 0.11806873, -0.00017218, 0.07797349, -0.0367009, -0.06749756, -0.00142084, -0.04604793, -0.02986359, 0.01930635, 0.01926517, 0.02126086, -0.03089517, 0.00417947, 0.03197464, -0.02166386, -0.04475135, 0.00901348, 0.10558944, -0.02986654, 0.02353092, 0.02756688, 0.03559494, 0.02487388, 0.01685496, 0.0321086, -0.00188876, 0.02906195, -0.02040118, 0.02976611, -0.01390914, 0.0671093, 0.00791411, 0.02390163, 0.00864711, 0.13496026, 0.00856326, 0.12288957, 0.03705801, -0.09739363, 0.03801637, -0.01878038, 0.02919264, -0.03986982, -0.01447099, -0.0610996, 0.01189421, -0.05972772, 0.01653783, 0.07466462, -0.01050983, 0.02572238, 0.03009969, 0.09742502, 0.04606588, 0.09645449, -0.00935768, -0.01606263, -0.00932751, 0.06235265, 0.03345672, 0.05436267, -0.03634058, -0.09778583, 0.03383429, -0.02454848, 0.00518181, 0.00410533, 0.00699868, -0.11728072, 0.04086395, 0.00083365, 0.03327581, -0.04063744, -0.01265042, 0.16353904, 0.03512868, -0.01521348, -0.02152848, -0.08717227, -0.01254698, -0.0119544, -0.06095111, -0.050441, 0.06010336, 0.00090393, 0.00537395, 0.03080935, -0.03698081, -0.0310243, -0.06921079, -0.01414013, 0.00653353, 0.11907941, 0.13701321, -0.03123325, 0.05163626, 0.00311055, -0.02063031, 0.05433755, 0.00199826, 0.04572871, -0.03050358, -0.10289585, 0.06084458, -0.07269572, 0.03302664, 0.01971984, 0.00931368, -0.06451269, -0.05486902, 0.08004843, -0.09327957, -0.11287984, 0.03129925, 0.1182019, -0.01766359, -0.13350986, 0.00185627, -0.017271, 0.01823181, 0.01448365, 0.00625009, -0.08583529, 0.01552011, -0.04488503, 0.0043675, -0.01124398, 0.02272736, -0.03182778, -0.07467528, -0.09012089, 0.03616492, 0.0319092, 0.00918761, -0.06455977, 0.01888449, -0.07724079, -0.09692661, -0.08095323, -0.00888067, 0.09927417, 0.10253663, -0.02206793, -0.02529982, -0.0293478, -0.06125075, -0.07471185, -0.0349751, -0.04060535, -0.05494146, 0.0866777, -0.05693516, 0.00347278, 0.039829, -0.03156511, -0.12437059, -0.01002889, -0.04213354, 0.04644724, 0.05383217, 0.04783451, 0.01807356, -0.08030933, 0.10915097, 0.03999678, -0.03926583, -0.08277856, 0.01675847, -0.00602175, 0.03833846, 0.01043908, -0.02265195, 0.03265745, 0.0462526, -0.03119458, -0.04707683, -0.06902995, -0.00900421, -0.02711315, 0.0363821, 0.00229225, -0.06037278, 0.009122, 0.00052846, 0.02394124, -0.00612562, 0.0102569, -0.07772945, 0.01152533, -0.07363489, 0.12714116, 0.08225916, 0.03665899, -0.03182013, 0.01347227, 0.01663204, -0.03496753, 0.01269681, 0.02433437, 0.02437841, -0.00842045, 0.03262179, 0.03002369, 0.05977941, -0.02798673, 0.02700892, -0.00518936, 0.04762873, -0.03636993, 0.02441789, -0.03160174, 0.08750515, 0.00404832, -0.00354491, -0.00098775, 0.10912608, 0.04499072, 0.03759474, 0.05874236, 0.04129057, -0.09192707, -0.00468626, -0.06496324, 0.01397607, -0.09330472, 0.03851872, -0.06978569, 0.05760721, 0.03580562, 0.05955864, 0.02170467, 0.01902517, -0.00560851, 0.00207189, -0.07003386, -0.012171, -0.04857554, 0.06138235, -0.00460755, -0.01229547, -0.03829289, 0.01671182, -0.03789362, -0.03549461, -0.06052489, -0.04411804, 0.07414822, 0.05335548, -0.02958288, 0.01062323, 0.04269671, -0.07160568, 0.00175852, 0.0122804, -0.01744657, 0.06038665, 0.05864979, -0.08496068, 0.0508217, 0.04893686, 0.03592118, 0.01671239]"
doc_0002,Análisis de posición competitiva (20) Manual emprenemjunts,CEEI Valencia,Ficha_HTML,txt,data/raw/ceei_valencia/txt/1019_análisis_de_posición_competitiva_20_manual_emprenemjunts.txt,https://ceeivalencia.emprenemjunts.es/?op=13&n=1019,1167,OK,Análisis de posición competitiva (20) Manual emprenemjunts | CEEI Valencia | Ficha_HTML | txt | https://ceeivalencia.emprenemjunts.es/?op=13&n=1019 | Análisis de posición competitiva (20) Manual emprenemjunts CEEI Valencia Ficha_HTML txt https://ceeivalencia.emprenemjunts.es/?op=13&n=1019 TITULO: Análisis de posición competitiva (20) Manual emprenemjunts URL_PAGINA: https://ceeivalencia.emprenemjunts.es/?op=13&n=1019 URL_DESCARGA_ORIGINAL: https://ceeivalencia.emprenemjunts.es/contando2.php?q=10,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,384,"[-0.0214, -0.0278, -0.0071, 0.0106, -0.0238, 0.0973, 0.0208, 0.0911]","[-0.02144445, -0.02780418, -0.00706675, 0.01057933, -0.02375128, 0.09732794, 0.0208286, 0.09110228, -0.01560942, -0.00583434, 0.01648217, -0.07362829, 0.02236317, 0.03384675, 0.01332636, -0.0154569, -0.03563679, 0.00921346, 0.03556881, 0.01048716, -0.02667917, -0.05373124, -0.03065659, -0.06407979, -0.02840367, -0.0637657, -0.01283115, 0.05117224, -0.00154767, -0.07413676, -0.03512516, 0.01520161, 0.05972967, 0.08230853, -0.02603252, -0.04136522, -0.07574825, -0.02022607, 0.04472481, 0.06704151, -0.03941605, -0.04368655, -0.05905749, 0.03305903, 0.03436181, -0.0823108, 0.02898687, 0.03764576, -0.09260519, 0.02167956, -0.05539088, 0.00413978, 0.00386723, -0.02589644, -0.02426523, 0.00833424, -0.00076215, 0.00601205, -0.00237502, -0.01063471, 0.11530908, 0.01056124, -0.04938757, -0.00576534, -0.06201396, -0.04073475, 0.00842353, 0.12119736, -0.04298312, 0.05977279, 0.01166864, -0.01215142, -0.12729123, 0.05755316, -0.04308153, 0.02446039, -0.02523345, 0.04479966, 0.06253312, -0.06753035, 0.06645943, -0.08411265, -0.13446097, -0.05783214, 0.03675142, -0.02868098, 0.05686676, 0.00791955, 0.02578682, -0.01814601, 0.05574192, 0.01205264, 0.03860296, 0.05150796, 0.06165915, 0.00101374, -0.0496501, 0.01710607, 0.02919828, 0.03654637, -0.03463751, 0.07216165, -0.03973206, -0.01352459, -0.0517003, 0.12921299, -0.00684921, -0.00928209, -0.04331235, 0.02128444, -0.05489288, 0.00219901, -0.0991169, -0.05930521, -0.05493221, 0.0462773, 0.05158295, -0.02452972, -0.01884088, 0.13540228, -0.0346663, -0.06910291, 0.0208355, 0.0249813, 0.10199245, -0.04093392, 0.00661141, -0.02696837, -0.02171057, -0.03639914, -0.00105276, 0.02040234, -0.01784702, 0.06266581, -0.10604022, -0.00514614, -0.06480591, -0.05801612, -0.08799651, 0.04107059, -0.02167539, 0.03626234, 0.08663954, 0.05175277, 0.05104037, 0.00940035, -0.02217542, -0.06630891, 0.06322061, 0.05670253, 0.01239211, 0.01181651, 0.00612028, 0.09597015, -0.05595117, -0.04080103, 0.01572937, 0.01798305, 0.02526775, -0.08673749, -0.08163831, 0.08877985, 0.03854683, 0.0293535, 0.03335954, -0.02816795, -0.02619802, 0.0181394, -0.08909065, 0.00604456, 0.03485695, 0.00265259, 0.01699031, -0.03440811, -0.00450354, 0.01728509, 0.03025578, 0.06172868, -0.00598316, -0.01535706, 0.04708415, -0.03317203, -0.00270369, -0.07303879, -0.03757672, 0.06018661, -0.11735989, 0.0313917, 0.02217079, -4.39e-05, -0.11641324, 0.00344755, 0.02855962, 0.07892429, -0.02096411, -0.01703046, 0.13464789, 0.02916528, -0.00550262, -0.00554259, -0.07275055, 0.00906649, -0.04014944, -0.01107306, -0.01619259, 0.04765432, 0.02746848, -0.06457804, 0.01119074, 0.00641685, -0.02504071, -0.06974395, -0.01203859, -0.08559609, 0.12155568, 0.01626935, 0.0223507, 0.14022115, -0.01248298, -0.00510165, 0.04295161, 0.06490397, 0.09787092, -0.00888852, -0.09382896, 0.06338083, -0.01023612, 0.05686766, 0.00140458, 0.02277077, 0.01548216, -0.04375749, -0.00274714, -0.03568676, -0.06588045, -0.02954038, 0.08372855, -0.0944998, -0.10889029, -0.05540571, -0.05993101, 0.06441922, -0.07081424, 0.01509467, 0.02281594, -0.00101883, 0.00694148, 0.06667465, 0.00457148, 0.03032498, 0.02124191, -0.15630567, -0.06850729, 0.02879843, -0.02598166, -0.02590096, -0.0435286, 0.01843802, -0.02609527, 0.04352757, -0.05351769, 0.05807569, 0.0644397, 0.10475318, -0.0041065, 0.01473511, -0.0542017, -0.05996023, -0.01396688, -0.07282886, -0.02742984, -0.11837967, 0.04976315, -0.02980493, 0.00698414, 0.00896764, -0.03655548, 0.00589236, -0.00744415, 0.01433286, -0.00623329, 0.05019267, 0.0401984, 0.03468294, -0.01627197, 0.07609493, 0.02683996, -0.00217724, 0.02347834, 0.03655795, -0.02715046, -0.00311316, -0.00333852, -0.07563067, -0.00114975, 0.02411284, -0.00296163, -0.01545201, -0.03855861, -0.05826705, -0.08115105, 0.11292077, -0.02627194, 0.0588058, 0.0027794, 0.04443726, 0.03452784, -0.02794966, 0.0692087, 0.08907389, -0.00087267, -0.04716864, 0.04588572, -0.01292719, 0.07483508, -0.0151262, 0.01683299, -0.04562125, -0.06826182, -0.00190162, 0.00870865, 0.05698721, 0.003283, 0.03798331, -0.01665091, 0.11078542, -0.09525337, -0.09070177, -0.01804536, 0.04438762, 0.02294639, -0.00277785, 0.00688077, -0.05738936, -0.01770643, 0.0112589, 0.0072496, 0.07382406, 0.04828502, 0.02074818, 0.08526282, -0.01211535, -0.06554732, -0.02929044, -0.05030271, -0.02191603, -0.08542646, 0.03691059, -0.02935678, 0.07027759, 0.03003449, 0.04816635, -0.01288251, -0.08699168, 0.0135401, 0.04490606, 0.01415613, -0.00195761, -0.01823463, 0.01812491, 0.02832688, -0.02089751, -0.01353568, 0.007808, 0.08682871, 0.00713196, -0.005166, -0.07868551, 0.13078091, 0.01459998, -0.05657075, -0.07290452, 0.01295788, 0.00990891, 0.00645789, 0.02192085, -0.00340891, 0.04628354, -0.03082055, 0.00286205, 0.04709602, -0.02856723, -0.01657596, 0.07338708]"
doc_0003,Estrategias competitivas básicas (21) Manuales emprenemjunts,CEEI Valencia,Ficha_HTML,txt,data/raw/ceei_valencia/txt/1020_estrategias_competitivas_básicas_21_manuales_emprenemjunts.txt,https://ceeivalencia.emprenemjunts.es/?op=13&n=1020,1638,OK,Estrategias competitivas básicas (21) Manuales emprenemjunts | CEEI Valencia | Ficha_HTML | txt | https://ceeivalencia.emprenemjunts.es/?op=13&n=1020 | Estrategias competitivas básicas (21) Manuales emprenemjunts CEEI Valencia Ficha_HTML txt https://ceeivalencia.emprenemjunts.es/?op=13&n=1020 TITULO: Estrategias competitivas básicas (21) Manuales emprenemjunts URL_PAGINA: https://ceeivalencia.emprenemjunts.es/?op=13&n=1020 URL_DESCARGA_ORIGINAL: https://ceeivalencia.emprenemjunts.es/contando2.ph,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,384,"[-0.0106, -0.0168, -0.0594, 0.0095, -0.0271, 0.0708, 0.0212, 0.0758]","[-0.01063742, -0.0168492, -0.05941753, 0.00945476, -0.02705942, 0.07083205, 0.02115745, 0.07582146, -0.04051426, 0.00044337, 0.04024772, -0.03786692, 0.0190298, -0.00851603, 0.05903753, -0.01680853, -0.02383669, -0.00014935, -0.00485856, -0.00831247, -0.0415361, -0.05457208, -0.04106985, -0.0604758, -0.06910132, -0.03655703, 0.00374476, 0.0433257, -0.0163124, -0.06424974, -0.03978333, 0.01289173, 0.04544251, 0.06492322, -0.02861158, -0.03711275, -0.06821039, -0.03470136, 0.02506215, 0.03977573, -0.03716628, -0.01376372, -0.06542704, 0.07397286, 0.00738978, -0.06205544, 0.01964753, 0.02645024, -0.06444219, 0.00476251, -0.06630596, -0.0100142, -0.00074292, -0.09753506, 0.00468062, 0.00556552, 0.01458473, 0.02611861, 0.00634102, -0.06052596, 0.12464051, 0.01583735, -0.01218776, -0.01467347, -0.03946406, -0.0349814, 0.02922144, 0.17395136, -0.02232642, 0.10256515, -0.02395369, -0.00355749, -0.12992762, 0.05114247, -0.05718924, 0.022712, -0.01394887, 0.00730478, 0.0255923, -0.03468642, 0.04594376, -0.10164351, -0.14404227, -0.04839632, 0.04429385, -0.00582253, 0.04796906, -0.03747961, 0.05759416, -0.01434868, 0.01919013, 0.04085814, -0.00198975, -0.00558409, 0.02191118, 0.04665823, -0.01226834, -0.0127903, 0.04859477, 0.02009906, -0.01204047, 0.01681038, 0.01353209, -0.03513207, -0.0322529, 0.10063087, -0.02605038, -0.00011375, -0.03280145, 0.03327751, -0.04223068, 0.00852526, -0.08686115, -0.09758326, -0.01575769, 0.04963472, 0.04764691, -0.00582255, -0.01585571, 0.16941342, -0.01485002, -0.07268522, 0.06718872, -0.00327438, 0.08875684, -0.00965396, 0.02810625, -0.00652468, -0.04430603, -0.06071591, -0.02456991, 0.03735423, -0.05087209, 0.07461153, -0.04768411, -0.03557898, -0.06104948, -0.0376171, -0.05056683, 0.09219557, -0.06509799, 0.04552506, 0.11256386, 0.00239971, 0.04973775, 0.01373947, -0.00184298, -0.04701946, 0.08837947, 0.03092745, 0.05300209, 0.01151975, 0.01628185, 0.05100175, -0.02084775, -0.00939363, 0.03536873, 0.0210446, 0.02468921, -0.05087417, -0.09847592, 0.11091407, -0.00125093, 0.02118638, -0.01607549, -0.04122763, -0.03338274, 0.02753549, -0.09791236, -0.01401596, -0.00185503, 0.00185141, -0.01818155, -0.03232995, -0.00040831, 0.0094551, 0.00666427, 0.00711594, -0.00231596, -0.01202592, 0.08142269, 0.00647153, 0.00571267, -0.08282529, -0.0457358, 0.03670445, -0.10060206, 0.04695849, -0.01644171, -0.00786736, -0.12575397, 0.02680791, 0.0160417, 0.0896192, 0.01132104, -0.00968149, 0.07808985, -0.03338433, -0.01350339, -0.01258013, -0.08847407, -0.01324284, -0.02545885, -0.01095052, 0.01166889, 0.02770041, 0.04484526, -0.06624305, 0.02532727, 0.01782377, -0.03498388, -0.04206232, -0.02099801, -0.06597061, 0.13429052, 0.02880225, 0.0111399, 0.11634529, -0.01088001, -0.00903827, 0.03689098, 0.08536697, 0.10419256, -0.00338162, -0.0951069, 0.01919015, -0.02973817, 0.06347945, 0.01876776, 0.0379217, -0.00300259, -0.02064794, 0.03395221, -0.04007642, -0.08753255, -0.04765102, 0.05840567, -0.05286958, -0.09845418, -0.104801, 0.02768861, 0.06435196, -0.04420033, -0.03612493, 0.0031977, 0.03500347, -0.04267965, -0.0039925, -0.01911745, 0.00803716, -0.03278651, -0.14941663, -0.04854104, 0.04311901, -0.00990579, -0.01497407, -0.0075769, 0.02434871, -0.05481768, 0.07715623, -0.01988285, 0.0570518, 0.06700839, 0.05975506, -0.01123747, -0.03132258, -0.0205233, -0.08498552, -0.01351022, -0.03842844, -0.05077814, -0.10847997, 0.01326564, -0.02139292, 0.04394976, 0.03080752, -0.07039257, -0.04066256, -0.05621132, 0.03170615, 0.02508953, 0.03482801, 0.04647524, 0.03220708, -0.00432528, 0.07299446, 0.03009462, -0.00896254, 0.01928972, 0.04001276, -0.02286573, -0.04352658, -0.00528045, -0.10654632, -0.02882625, 0.08328077, -0.01257142, -0.02075, -0.03500745, -0.07993773, -0.0770027, 0.10041203, -0.00234759, 0.05607454, 0.00589553, 0.02919492, 0.06540152, -0.03757573, 0.08525489, 0.06200066, -0.02976659, -0.05369234, 0.04153297, 0.03262912, 0.08756673, -0.01800869, 0.01392539, -0.0045209, -0.05259507, 0.02361048, 0.03787834, 0.07670826, 0.0233002, 0.0208247, -0.02190426, 0.14639945, -0.05238112, -0.07576668, -0.01085035, 0.0482572, 0.01731483, 0.02784291, 0.04151949, -0.03078597, -0.05844411, 0.03606313, -0.00416356, 0.05093759, 0.05476657, -0.00104042, 0.08849078, 0.01405959, -0.11495075, -0.00832402, -0.03856562, -0.00159067, -0.06891225, 0.02531477, -0.02440047, 0.06778468, 0.00678137, 0.03147825, 0.00796537, -0.0587812, 0.00570372, 0.05670463, -0.00054706, 0.02333203, -0.01900321, 0.03409367, 0.01252775, 0.00802714, -0.02186089, -0.00688815, 0.06500338, -0.01471358, -0.04326134, -0.10917017, 0.09536517, 0.00856982, -0.01073038, -0.07974973, -0.01765381, 0.02350617, 0.03315941, 0.02802061, -0.01697548, 0.10699715, -0.01324208, -0.00078859, 0.04063315, -0.03927812, 0.02387137, 0.07230652]"
doc_0004,Proceso de elaboración de un plan estratégico (22),CEEI Valencia,Ficha_HTML,txt,data/raw/ceei_valencia/txt/1021_proceso_de_elaboración_de_un_plan_estratégico_22.txt,https://ceeivalencia.emprenemjunts.es/?op=13&n=1021,822,OK,Proceso de elaboración de un plan estratégico (22) | CEEI Valencia | Ficha_HTML | txt | https://ceeivalencia.emprenemjunts.es/?op=13&n=1021 | Proceso de elaboración de un plan estratégico (22) CEEI Valencia Ficha_HTML txt https://ceeivalencia.emprenemjunts.es/?op=13&n=1021 TITULO: Proceso de elaboración de un plan estratégico (22) URL_PAGINA: https://ceeivalencia.emprenemjunts.es/?op=13&n=1021 URL_DESCARGA_ORIGINAL: https://ceeivalencia.emprenemjunts.es/contando2.php?q=10&n=1021 FUENTE: CEEI Val,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,384,"[-0.0239, -0.0055, -0.0156, 0.0103, -0.0012, -0.0364, -0.0145, 0.0568]","[-0.02385893, -0.00547724, -0.01564263, 0.01033947, -0.00115267, -0.03641958, -0.01446995, 0.05681927, 0.02676195, 0.03548718, 0.06914202, 0.00969876, 0.00679329, -0.03057424, 0.04518534, -0.04855229, -0.0571651, -0.0721248, 0.00168646, 0.06668551, 0.02602243, -0.08554948, -0.04980936, -0.00943763, -0.03020158, 0.03709954, 0.00667353, 0.01749254, -0.0369144, -0.06009921, 0.05977829, 0.04926233, 0.04623528, 0.02680455, 0.00734177, 0.01376682, -0.01996877, -0.05499391, 0.03019149, 0.03751688, -0.04941773, 0.01945039, 0.03721887, 0.02216519, 0.02579717, -0.03977574, -0.02491536, 0.00908836, -0.12104208, 0.00710071, -0.0692041, -0.00369329, -0.05743088, -0.09867994, 0.03420401, 0.05213041, 0.02934488, 0.06431679, 0.03437476, -0.00389226, 0.10407997, 0.04814993, -0.07154406, -0.02047968, -0.02104434, -0.01610597, 0.00318505, 0.10002615, 0.03918038, 0.06963727, 0.01773746, 0.0036937, -0.08431435, 0.00735346, -0.04688078, -0.03836831, 0.0088312, 0.11140958, -0.05767369, -0.07657525, 0.06754068, -0.02768094, -0.1242421, -0.03971355, -0.00660441, -0.00354615, 0.0405024, 0.03799268, 0.09759817, -0.00228405, 0.06575064, -0.0216471, -0.01833433, 0.0001462, 0.03437811, 0.04466854, -0.03662683, -0.0443837, -0.02633255, 0.09580079, 0.01297481, 0.03281651, 0.03201528, -0.09134353, -0.0293391, 0.09974292, 0.05895997, -0.00635142, -0.01702131, 0.00846646, -0.10018904, -0.0073114, -0.07733194, -0.14046454, -0.05479698, 0.05990339, 0.01858188, -0.04092357, 0.00574355, 0.03742745, 0.01326813, -0.02682998, 0.05926131, 0.03872493, 0.02917393, -0.03510065, 0.00784841, -0.09159194, -0.06635958, -0.03199514, -0.03440623, 0.05591581, -0.02356386, 0.04805659, 0.02386344, -0.01679729, 0.00385896, -0.02049521, 0.00576114, -0.02788733, -0.03071668, 0.09857977, 0.01411245, -0.04410978, 0.0264998, 0.04410441, 0.04254925, -0.04766243, 0.01978443, 0.00629468, 0.03393149, -0.02837417, 0.06908644, 0.07479494, -0.03386967, 0.02379447, -0.04566365, 0.01002987, 0.05517086, 0.01888369, -0.09934223, 0.06913858, -0.00597184, 0.00908668, 0.01818047, -0.01819264, -0.07119253, 0.02786675, 0.00359845, 0.04380101, -0.02250651, 0.02369547, 0.02040855, 0.01044647, 0.02251903, 0.00057447, 0.08700919, -0.07786264, -0.0110304, -0.04388743, 0.08592749, -0.01770545, 0.03456149, -0.0523747, -0.07069029, 0.01721757, 0.00281067, 0.0239219, 0.02988767, -0.01819692, -0.13403736, -0.00217998, 0.08674741, 0.11926404, -0.0406903, -0.04082614, 0.14247161, 0.02566133, -0.02019954, -0.01969508, -0.02726928, 0.03889161, -0.0453379, 0.01637359, -0.0504671, -0.00741864, 0.04712364, 0.00453501, -0.04814382, -0.0058372, 0.02305235, -0.03607989, 0.00607958, 0.01017349, 0.06408715, 0.11305128, -0.03329929, 0.11205399, -0.05445784, 0.03161099, 0.15664089, 0.0736389, 0.06623545, -0.04971024, -0.05086224, 0.06694876, -0.07251932, 0.01252986, -0.00069326, 0.02150099, -0.08399557, -0.08468346, 0.06881941, -0.03720637, -0.08463248, -0.05993326, 0.10163163, -0.11520222, -0.04312634, -0.02980717, 0.02730004, -0.04482312, -0.02278816, -0.01099832, -0.05207099, -0.02994861, -0.08317239, 0.06441703, -0.00909683, 0.06744734, 0.0772283, -0.13662815, -0.0514668, 0.00723454, -0.06517648, -0.01133044, -0.04266654, 0.00585646, -0.04467612, 0.05932163, -0.07524635, 0.02840467, 0.0048863, 0.08685087, -0.02448227, -0.02647591, -0.03284622, -0.06698754, -0.02893788, -0.03853782, -0.01896165, -0.10770384, 0.06681282, 0.0016023, 0.05419489, -0.00873674, -0.04297582, -0.0870338, 0.00248256, 0.01334461, 0.01111995, 0.01726922, 0.04602011, 0.01118598, 0.01518728, 0.08436507, 0.01748112, -0.0649419, -0.01743065, 0.0105309, -0.04467788, -0.00760107, 0.04068646, -0.02013159, 0.03881589, 0.04286231, -0.05136517, 0.04204494, -0.01446784, -0.05052751, -0.08905201, 0.05057739, 0.02042447, 0.03489566, -0.02908336, 0.03348546, -0.00438255, -0.03639826, 0.10562608, 0.01468026, -0.00684675, -0.09494113, 0.03749427, 0.03537973, 0.00458203, 0.01917118, 0.02086188, 0.01772132, -0.03096575, -0.06206035, 0.04710853, -0.00010844, -0.03147057, 0.08105839, 0.0193155, 0.0389316, -0.0862884, -0.01704782, 0.00179127, 0.03696874, -0.00156138, 0.03349924, 0.00533176, 0.006729, -0.09335355, -0.01953252, -0.01473274, 0.06456966, 0.03500883, -0.08256897, 0.08781154, -0.02915666, -0.08481526, -0.07213321, -0.05588504, -0.00912428, -0.05848555, 0.10452016, -0.02671141, 0.05854919, -0.00319837, 0.02559512, -0.02825446, -0.05501709, 0.04869264, 0.0091299, 0.03165608, 0.00421524, 0.04509502, 0.03340472, 0.06291072, 0.03620791, -0.04084405, 0.02564876, 0.00791182, 0.00451794, -0.01214422, -0.11450341, 0.06284581, 0.06454952, -0.04122164, 0.01952059, -0.01777506, 0.02231869, 0.0992903, 0.04191427, -0.04671409, 0.04831702, -0.01282438, -0.04245662, 7.107e-05, 0.01002081, -0.04990915, 0.02880859]"
